Municipio;ibge;cep
MG_CRISTINA;3120508;
MG_CRUCILANDIA;3120607;
MG_CRUZEIRO_DA_FORTALEZA_(BREJO_BONITO);3120706;
MG_CRUZEIRO_DA_FORTALEZA;3120706;
MG_CRUZILIA;3120805;
MG_CUPARAQUE;3120839;
MG_CUPARAQUE_(ALDEIA);3120839;
MG_CURRAL_DE_DENTRO;3120870;
MG_CURRAL_DE_DENTRO_(MARISTELA_DE_MINAS);3120870;
MG_CURVELO;3120904;
MG_CURVELO_(ANGUERETA);3120904;
MG_CURVELO_(J.K.);3120904;
MG_CURVELO_(SANTA_RITA_DO_CEDRO);3120904;
MG_CURVELO_(TOMAS_GONZAGA);3120904;
MG_DATAS;3121001;
MG_DATAS_(TOMBADOURO);3121001;
MG_DELFIM_MOREIRA_(BARRA_DE_DELFIM_MOREIRA);3121100;
MG_DELFIM_MOREIRA;3121100;
MG_DELFINOPOLIS;3121209;
MG_DELFINOPOLIS_(BABILONIA);3121209;
MG_DELFINOPOLIS_(OLHOS_D_AGUA_DA_CANASTRA);3121209;
MG_DELTA;3121258;
MG_DESCOBERTO;3121308;
MG_DESTERRO_DE_ENTRE_RIOS;3121407;
MG_DESTERRO_DE_ENTRE_RIOS_(PEREIRINHAS);3121407;
MG_DESTERRO_DE_ENTRE_RIOS_(SAO_SEBASTIAO_DO_GIL);3121407;
MG_DESTERRO_DO_MELO;3121506;
MG_DIAMANTINA;3121605;
MG_DIAMANTINA_(CONSELHEIRO_MATA);3121605;
MG_DIAMANTINA_(DESEMBARGADOR_OTONI);3121605;
MG_DIAMANTINA_(EXTRACAO);3121605;
MG_DIAMANTINA_(GUINDA);3121605;
MG_DIAMANTINA_(INHAI);3121605;
MG_DIAMANTINA_(MENDANHA);3121605;
MG_DIAMANTINA_(PLANALTO_DE_MINAS);3121605;
MG_DIAMANTINA_(SAO_JOAO_DA_CHAPADA);3121605;
MG_DIAMANTINA_(SENADOR_MOURAO);3121605;
MG_DIAMANTINA_(SOPA);3121605;
MG_DIOGO_DE_VASCONCELOS;3121704;
MG_DIONISIO;3121803;
MG_DIONISIO_(BAIXA_VERDE);3121803;
MG_DIONISIO_(CONCEICAO_DE_MINAS);3121803;
MG_DIVINESIA;3121902;
MG_DIVINO;3122009;
MG_DIVINO_DAS_LARANJEIRAS_(CENTRAL_DE_SANTA_HELENA);3122108;
MG_DIVINO_DAS_LARANJEIRAS;3122108;
MG_DIVINO_DAS_LARANJEIRAS_(LINOPOLIS);3122108;
MG_DIVINO_DAS_LARANJEIRAS_(MACEDONIA_DAS_LARANJEIRAS);3122108;
MG_DIVINO_(BOM_JESUS_DO_DIVINO);3122009;
MG_DIVINO_(VILETES);3122009;
MG_DIVINOLANDIA_DE_MINAS;3122207;
MG_DIVINOPOLIS;3122306;
MG_DIVINOPOLIS_(SANTO_ANTONIO_DOS_CAMPOS);3122306;
MG_DIVISA_ALEGRE;3122355;
MG_DIVISA_NOVA;3122405;
MG_DIVISOPOLIS;3122454;
MG_DOM_BOSCO;3122470;
MG_DOM_BOSCO_(SANTO_ANTONIO_DO_RIO_PRETO);3122470;
MG_DOM_CAVATI;3122504;
MG_DOM_JOAQUIM;3122603;
MG_DOM_JOAQUIM_(GOROROS);3122603;
MG_DOM_JOAQUIM_(SAO_JOSE_DA_ILHA);3122603;
MG_DOM_SILVERIO;3122702;
MG_DOM_VICOSO;3122801;
MG_DONA_EUZEBIA;3122900;
MG_DONA_EUZEBIA_(SAO_MANOEL_DO_GUAIACU);3122900;
MG_DORES_DE_CAMPOS;3123007;
MG_DORES_DE_GUANHAES;3123106;
MG_DORES_DE_GUANHAES_(VILA_ESPERANCA);3123106;
MG_DORES_DO_INDAIA;3123205;
MG_DORES_DO_TURVO;3123304;
MG_DORESOPOLIS;3123403;
MG_DOURADOQUARA;3123502;
MG_DURANDE;3123528;
MG_DURANDE_(SAO_JOAO_DA_FIGUEIRA);3123528;
MG_DURANDE_(SAO_JOSE_DA_FIGUEIRA);3123528;
MG_ELOI_MENDES;3123601;
MG_ENGENHEIRO_CALDAS_(DIVINO_DO_TRAIRA);3123700;
MG_ENGENHEIRO_CALDAS;3123700;
MG_ENGENHEIRO_CALDAS_(SAO_JOSE_DO_ACACIO);3123700;
MG_ENGENHEIRO_NAVARRO;3123809;
MG_ENGENHEIRO_NAVARRO_(SAO_NORBERTO);3123809;
MG_ENTRE_FOLHAS;3123858;
MG_ENTRE_RIOS_DE_MINAS;3123908;
MG_ENTRE_RIOS_DE_MINAS_(SERRA_DO_CAMAPUA);3123908;
MG_ERVALIA;3124005;
MG_ESMERALDAS;3124104;
MG_ESMERALDAS_(ANDIROBA);3124104;
MG_ESMERALDAS_(MELO_VIANA);3124104;
MG_ESPERA_FELIZ;3124203;
MG_ESPERA_FELIZ_(SAO_JOSE_DA_PEDRA_MENINA);3124203;
MG_ESPINOSA;3124302;
MG_ESPINOSA_(ITAMIRIM);3124302;
MG_ESPIRITO_SANTO_DO_DOURADO;3124401;
MG_ESTIVA;3124500;
MG_ESTIVA_(PANTANO);3124500;
MG_ESTRELA_DALVA_(AGUA_VIVA);3124609;
MG_ESTRELA_DALVA;3124609;
MG_ESTRELA_DO_INDAIA_(BAU);3124708;
MG_ESTRELA_DO_INDAIA;3124708;
MG_ESTRELA_DO_SUL_(CHAPADA_DE_MINAS);3124807;
MG_ESTRELA_DO_SUL_(DOLEARINA);3124807;
MG_ESTRELA_DO_SUL;3124807;
MG_ESTRELA_DO_SUL_(SANTA_RITA_DA_ESTRELA);3124807;
MG_ESTRELA_DO_SUL_(SAO_FELIX_DE_ESTRELA);3124807;
MG_EUGENOPOLIS;3124906;
MG_EUGENOPOLIS_(GAVIAO);3124906;
MG_EUGENOPOLIS_(PINHOTIBA);3124906;
MG_EUGENOPOLIS_(QUEIROZES);3124906;
MG_EWBANK_DA_CAMARA;3125002;
MG_EXTREMA;3125101;
MG_EXTREMA_(JUNCAL);3125101;
MG_FAMA;3125200;
MG_FARIA_LEMOS;3125309;
MG_FELICIO_DOS_SANTOS;3125408;
MG_FELISBURGO;3125606;
MG_FELIXLANDIA;3125705;
MG_FELIXLANDIA_(SAO_GERALDO_DO_SALTO);3125705;
MG_FELIXLANDIA_(SAO_JOSE_DO_BURITI);3125705;
MG_FERNANDES_TOURINHO;3125804;
MG_FERNANDES_TOURINHO_(SENHORA_DA_PENHA);3125804;
MG_FERROS;3125903;
MG_FERROS_(BORBA_GATO);3125903;
MG_FERROS_(CUBAS);3125903;
MG_FERROS_(ESMERALDAS_DE_FERROS);3125903;
MG_FERROS_(SANTA_RITA_DO_RIO_DO_PEIXE);3125903;
MG_FERROS_(SANTO_ANTONIO_DA_FORTALEZA);3125903;
MG_FERROS_(SETE_CACHOEIRAS);3125903;
MG_FERVEDOURO;3125952;
MG_FERVEDOURO_(BOM_JESUS_DO_MADEIRA);3125952;
MG_FERVEDOURO_(SAMAMBAIA_DA_PAZ);3125952;
MG_FERVEDOURO_(SAO_PEDRO_DO_GLORIA);3125952;
MG_FLORESTAL;3126000;
MG_FORMIGA;3126109;
MG_FORMIGA_(ALBERTOS);3126109;
MG_FORMIGA_(BAIOES);3126109;
MG_FORMIGA_(PONTEVILA);3126109;
MG_FORMOSO;3126208;
MG_FORMOSO_(GOIASMINAS);3126208;
MG_FORTALEZA_DE_MINAS;3126307;
MG_FORTUNA_DE_MINAS;3126406;
MG_FRANCISCO_BADARO;3126505;
MG_FRANCISCO_BADARO_(TOCOIOS_DE_MINAS);3126505;
MG_FRANCISCO_DUMONT_(COVANCAS);3126604;
MG_FRANCISCO_DUMONT;3126604;
MG_FRANCISCO_SA_(CANABRAVA);3126703;
MG_FRANCISCO_SA_(CATUNI);3126703;
MG_FRANCISCO_SA;3126703;
MG_FRANCISCOPOLIS;3126752;
MG_FRANCISCOPOLIS_(ANTONIO_FERREIRA);3126752;
MG_FREI_GASPAR;3126802;
MG_FREI_INOCENCIO;3126901;
MG_FREI_LAGONEGRO;3126950;
MG_FRONTEIRA;3127008;
MG_FRONTEIRA_DOS_VALES;3127057;
MG_FRONTEIRA_(SANTO_ANTONIO_DO_RIO_GRANDE);3127008;
MG_FRUTA_DE_LEITE;3127073;
MG_FRUTAL;3127107;
MG_FRUTAL_(APARECIDA_DE_MINAS);3127107;
MG_FUNILANDIA;3127206;
MG_FUNILANDIA_(NUCLEO_JOAO_PINHEIRO);3127206;
MG_GALILEIA;3127305;
MG_GALILEIA_(SANTA_CRUZ_DE_GALILEIA);3127305;
MG_GALILEIA_(SAPUCAIA_DO_NORTE);3127305;
MG_GAMELEIRAS;3127339;
MG_GAMELEIRAS_(JACU_DAS_PIRANHAS);3127339;
MG_GLAUCILANDIA;3127354;
MG_GOIABEIRA;3127370;
MG_GOIANA;3127388;
MG_GONCALVES;3127404;
MG_GONZAGA;3127503;
MG_GONZAGA_(CONCEICAO_DA_BREJAUBA);3127503;
MG_GOUVEIA;3127602;
MG_GOUVEIA_(VILA_ALEXANDRE_MASCARENHAS);3127602;
MG_GOVERNADOR_VALADARES_(ALTO_DE_SANTA_HELENA);3127701;
MG_GOVERNADOR_VALADARES_(BAGUARI);3127701;
MG_GOVERNADOR_VALADARES_(BREJAUBINHA);3127701;
MG_GOVERNADOR_VALADARES_(CHONIN_DE_BAIXO);3127701;
MG_GOVERNADOR_VALADARES_(CORREGO_DOS_MELQUIADES);3127701;
MG_GOVERNADOR_VALADARES_(CORREGOS_DO_BERNARDO);3127701;
MG_GOVERNADOR_VALADARES_(DERRIBADINHA);3127701;
MG_GOVERNADOR_VALADARES_(GOIABAL);3127701;
MG_GOVERNADOR_VALADARES;3127701;
MG_GOVERNADOR_VALADARES_(PENHA_DO_CASSIANO);3127701;
MG_GOVERNADOR_VALADARES_(PORTO_DAS_CACHOEIRAS);3127701;
MG_GOVERNADOR_VALADARES_(SANTO_ANTONIO_DO_PONTAL);3127701;
MG_GOVERNADOR_VALADARES_(SAO_JOSE_DO_ITAPINOA);3127701;
MG_GOVERNADOR_VALADARES_(SAO_VITOR);3127701;
MG_GOVERNADOR_VALADARES_(VILA_NOVA_BRASILIA);3127701;
MG_GOVERNADOR_VALADARES_(VILA_NOVA_FLORESTA);3127701;
MG_GOVERNADOR_VALADARES_(XONIN);3127701;
MG_GRAO_MOGOL_(BARROCAO);3127800;
MG_GRAO_MOGOL;3127800;
MG_GRAO_MOGOL_(VALE_DAS_CANCELAS);3127800;
MG_GRAO_MOGOL_(VILA_SITIO);3127800;
MG_GRUPIARA;3127909;
MG_GUANHAES;3128006;
MG_GUANHAES_(CORRENTINHO);3128006;
MG_GUANHAES_(FARIAS);3128006;
MG_GUANHAES_(SAPUCAIA_DE_GUANHAES);3128006;
MG_GUANHAES_(TAQUARAL_DE_GUANHAES);3128006;
MG_GUAPE;3128105;
MG_GUAPE_(ARAUNA);3128105;
MG_GUARACIABA;3128204;
MG_GUARACIAMA;3128253;
MG_GUARANESIA;3128303;
MG_GUARANESIA_(SANTA_CRUZ_DO_PRATA);3128303;
MG_GUARANI;3128402;
MG_GUARARA;3128501;
MG_GUARDA-MOR;3128600;
MG_GUAXUPE;3128709;
MG_GUIDOVAL;3128808;
MG_GUIMARANIA;3128907;
MG_GUIRICEMA;3129004;
MG_GUIRICEMA_(TUIUTINGA);3129004;
MG_GUIRICEMA_(VILAS_BOAS);3129004;
MG_GURINHATA;3129103;
MG_GURINHATA_(FLOR_DE_MINAS);3129103;
MG_HELIODORA;3129202;
MG_IAPU;3129301;
MG_IAPU_(SAO_SEBASTIAO_DA_BARRA);3129301;
MG_IBERTIOGA;3129400;
MG_IBIA;3129509;
MG_IBIA_(ARGENITA);3129509;
MG_IBIA_(TOBATI);3129509;
MG_IBIAI;3129608;
MG_IBIAI_(BOM_JESUS_DA_VEREDA);3129608;
MG_IBIRACATU;3129657;
MG_IBIRACATU_(BONANCA);3129657;
MG_IBIRACATU_(CAMPO_ALEGRE_DE_MINAS);3129657;
MG_IBIRACI;3129707;
MG_IBIRITE;3129806;
MG_IBIRITE_(PARQUE_DURVAL_DE_BARROS);3129806;
MG_IBITIURA_DE_MINAS;3129905;
MG_IBITURUNA;3130002;
MG_ICARAI_DE_MINAS;3130051;
MG_IGARAPE;3130101;
MG_IGARATINGA;3130200;
MG_IGARATINGA_(ANTUNES);3130200;
MG_IGUATAMA;3130309;
MG_IGUATAMA_(CORGUINHOS);3130309;
MG_IJACI;3130408;
MG_ILICINEA;3130507;
MG_IMBE_DE_MINAS_(GRACOPOLIS);3130556;
MG_IMBE_DE_MINAS;3130556;
MG_IMBE_DE_MINAS_(MANDUCAS);3130556;
MG_INCONFIDENTES;3130606;
MG_INDAIABIRA;3130655;
MG_INDAIABIRA_(BARRA_DE_ALEGRIA);3130655;
MG_INDIANOPOLIS;3130705;
MG_INGAI;3130804;
MG_INHAPIM;3130903;
MG_INHAPIM_(BOM_JESUS_DO_RIO_PRETO);3130903;
MG_INHAPIM_(CORREGO_JANUARIO);3130903;
MG_INHAPIM_(ITAJUTIBA);3130903;
MG_INHAPIM_(JERUSALEM);3130903;
MG_INHAPIM_(MACADAME);3130903;
MG_INHAPIM_(NOVO_HORIZONTE_DE_INHAPIM);3130903;
MG_INHAPIM_(SANTO_ANTONIO_DO_ALEGRE);3130903;
MG_INHAPIM_(SAO_JOSE_DO_PEIXE_DE_INHAPIM);3130903;
MG_INHAPIM_(SAO_JOSE_DO_TAQUARAL);3130903;
MG_INHAPIM_(SAO_TOME_DE_MINAS);3130903;
MG_INHAPIM_(TABAJARA);3130903;
MG_INHAUMA;3131000;
MG_INIMUTABA;3131109;
MG_IPABA;3131158;
MG_IPABA_(VALE_VERDE_DE_MINAS);3131158;
MG_IPANEMA;3131208;
MG_IPATINGA;3131307;
MG_IPATINGA_(BARRA_ALEGRE);3131307;
MG_IPIACU;3131406;
MG_IPUIUNA;3131505;
MG_IRAI_DE_MINAS;3131604;
MG_ITABIRA;3131703;
MG_ITABIRA_(IPOEMA);3131703;
MG_ITABIRA_(SENHORA_DO_CARMO);3131703;
MG_ITABIRINHA;3131802;
MG_ITABIRINHA_(BOA_UNIAO_DE_ITABIRINHA);3131802;
MG_ITABIRINHA_(SAO_SEBASTIAO_DO_ITABIRA);3131802;
MG_ITABIRITO;3131901;
MG_ITABIRITO_(ACURUI);3131901;
MG_ITABIRITO_(BACAO);3131901;
MG_ITABIRITO_(SAO_GONCALO_DO_MONTE);3131901;
MG_ITACAMBIRA;3132008;
MG_ITACAMBIRA_(SAO_JOSE_DO_RIO_PRETO_DE_MINAS);3132008;
MG_ITACARAMBI;3132107;
MG_ITAGUARA;3132206;
MG_ITAIPE;3132305;
MG_ITAJUBA;3132404;
MG_ITAJUBA_(LOURENCO_VELHO);3132404;
MG_ITAMARANDIBA;3132503;
MG_ITAMARANDIBA_(CONTRATO);3132503;
MG_ITAMARANDIBA_(DOM_SERAFIM);3132503;
MG_ITAMARANDIBA_(PADRE_JOAO_AFONSO);3132503;
MG_ITAMARANDIBA_(PENHA_DE_FRANCA);3132503;
MG_ITAMARANDIBA_(SANTA_JOANA);3132503;
MG_ITAMARANDIBA_(SANTA_LUZIA_DE_MINAS);3132503;
MG_ITAMARANDIBA_(VARZEA_DE_SANTO_ANTONIO);3132503;
MG_ITAMARATI_DE_MINAS;3132602;
MG_ITAMBACURI;3132701;
MG_ITAMBACURI_(FREI_SERAFIM);3132701;
MG_ITAMBACURI_(GUARATAIA);3132701;
MG_ITAMBE_DO_MATO_DENTRO;3132800;
MG_ITAMOGI;3132909;
MG_ITAMONTE;3133006;
MG_ITANHANDU;3133105;
MG_ITANHOMI;3133204;
MG_ITANHOMI_(EDGARD_MELO);3133204;
MG_ITANHOMI_(SANTA_LUZIA_DO_CARNEIRO);3133204;
MG_ITANHOMI_(SAO_FRANCISCO_DO_JATAI);3133204;
MG_ITAOBIM;3133303;
MG_ITAPAGIPE;3133402;
MG_ITAPECERICA;3133501;
MG_ITAPECERICA_(LAMOUNIER);3133501;
MG_ITAPECERICA_(MARILANDIA);3133501;
MG_ITAPECERICA_(NEOLANDIA);3133501;
MG_ITAPEVA;3133600;
MG_ITAPEVA_(AREIAS_DE_ITAPEVA);3133600;
MG_ITAPEVA_(TROPICAL_FLORES);3133600;
MG_ITATIAIUCU;3133709;
MG_ITATIAIUCU_(SANTA_TEREZINHA_DE_MINAS);3133709;
MG_ITAU_DE_MINAS;3133758;
MG_ITAUNA;3133808;
MG_ITAVERAVA;3133907;
MG_ITAVERAVA_(MONSENHOR_ISIDRO);3133907;
MG_ITINGA;3134004;
MG_ITINGA_(JACARE);3134004;
MG_ITINGA_(TAQUARAL_DE_MINAS);3134004;
MG_ITUETA;3134103;
MG_ITUETA_(QUATITUBA);3134103;
MG_ITUIUTABA;3134202;
MG_ITUMIRIM;3134301;
MG_ITUMIRIM_(MACUCO_DE_MINAS);3134301;
MG_ITUMIRIM_(ROSARIO_DO_RIO_GRANDE);3134301;
MG_ITURAMA;3134400;
MG_ITURAMA_(ALEXANDRITA);3134400;
MG_ITUTINGA;3134509;
MG_JABOTICATUBAS;3134608;
MG_JABOTICATUBAS_(ALMEIDA);3134608;
MG_JACINTO;3134707;
MG_JACINTO_(AVAI_DO_JACINTO);3134707;
MG_JACINTO_(JAGUARAO);3134707;
MG_JACUI;3134806;
MG_JACUTINGA;3134905;
MG_JACUTINGA_(SAO_LUIZ_GONZAGA);3134905;
MG_JACUTINGA_(SAO_SEBASTIAO_DOS_ROBERTOS);3134905;
MG_JACUTINGA_(SAPUCAI);3134905;
MG_JAGUARACU;3135001;
MG_JAGUARACU_(LAGOA_DE_PAU);3135001;
MG_JAGUARACU_(LAVRINHA_DE_JAGUARACU);3135001;
MG_JAIBA;3135050;
MG_JAMPRUCA;3135076;
MG_JAMPRUCA_(SAO_SEBASTIAO_DO_BARROSO);3135076;
MG_JANAUBA;3135100;
MG_JANAUBA_(BARREIRO_DA_RAIZ);3135100;
MG_JANAUBA_(QUEM-QUEM);3135100;
MG_JANAUBA_(VILA_NOVA_DOS_POCOES);3135100;
MG_JANUARIA;3135209;
MG_JANUARIA_(BREJO_DO_AMPARO);3135209;
MG_JANUARIA_(LEVINOPOLIS);3135209;
MG_JANUARIA_(PANDEIROS);3135209;
MG_JANUARIA_(RIACHO_DA_CRUZ);3135209;
MG_JANUARIA_(SAO_JOAQUIM);3135209;
MG_JANUARIA_(TEJUCO);3135209;
MG_JANUARIA_(VARZEA_BONITA);3135209;
MG_JAPARAIBA;3135308;
MG_JAPONVAR;3135357;
MG_JAPONVAR_(NOVA_MINDA);3135357;
MG_JECEABA;3135407;
MG_JECEABA_(BITURI);3135407;
MG_JECEABA_(CAETANO_LOPES);3135407;
MG_JECEABA_(MACHADOS_DE_MINAS);3135407;
MG_JENIPAPO_DE_MINAS;3135456;
MG_JEQUERI;3135506;
MG_JEQUERI_(GROTA);3135506;
MG_JEQUERI_(PISCAMBA);3135506;
MG_JEQUERI_(POUSO_ALEGRE_DA_MATA);3135506;
MG_JEQUERI_(SAO_VICENTE_DO_GRAMA);3135506;
MG_JEQUITAI;3135605;
MG_JEQUITIBA;3135704;
MG_JEQUITIBA_(DOUTOR_CAMPOLINA);3135704;
MG_JEQUITINHONHA;3135803;
MG_JEQUITINHONHA_(GUARANILANDIA);3135803;
MG_JEQUITINHONHA_(SAO_PEDRO_DO_JEQUITINHONHA);3135803;
MG_JESUANIA;3135902;
MG_JOAIMA;3136009;
MG_JOAIMA_(GIRU);3136009;
MG_JOANESIA;3136108;
MG_JOAO_MONLEVADE;3136207;
MG_JOAO_PINHEIRO_(CAATINGA);3136306;
MG_JOAO_PINHEIRO_(CANABRAVA);3136306;
MG_JOAO_PINHEIRO;3136306;
MG_JOAO_PINHEIRO_(LUIZLANDIA_DO_OESTE);3136306;
MG_JOAO_PINHEIRO_(OLHOS_D_AGUA_DO_OESTE);3136306;
MG_JOAO_PINHEIRO_(SANTA_LUZIA_DA_SERRA);3136306;
MG_JOAO_PINHEIRO_(VEREDAS);3136306;
MG_JOAQUIM_FELICIO;3136405;
MG_JORDANIA;3136504;
MG_JORDANIA_(ESTRELA_DE_JORDANIA);3136504;
MG_JOSE_GONCALVES_DE_MINAS;3136520;
MG_JOSE_RAYDAN;3136553;
MG_JOSENOPOLIS;3136579;
MG_JUATUBA;3136652;
MG_JUATUBA_(BOA_VISTA_DA_SERRA);3136652;
MG_JUATUBA_(FRANCELINOS);3136652;
MG_JUIZ_DE_FORA_(CAETES_DE_MINAS);3136702;
MG_JUIZ_DE_FORA_(HUMAITA_DE_MINAS);3136702;
MG_JUIZ_DE_FORA;3136702;
MG_JUIZ_DE_FORA_(MONTE_VERDE_DE_MINAS);3136702;
MG_JUIZ_DE_FORA_(PENIDO);3136702;
MG_JUIZ_DE_FORA_(ROSARIO_DE_MINAS);3136702;
MG_JUIZ_DE_FORA_(SARANDIRA);3136702;
MG_JUIZ_DE_FORA_(TORREOES);3136702;
MG_JUIZ_DE_FORA_(VALADARES);3136702;
MG_JURAMENTO;3136801;
MG_JURUAIA;3136900;
MG_JURUAIA_(MATA_DO_SINO);3136900;
MG_JUVENILIA;3136959;
MG_JUVENILIA_(MONTE_REI);3136959;
MG_JUVENILIA_(PORTO_AGRARIO);3136959;
MG_LADAINHA;3137007;
MG_LADAINHA_(CONCORDIA_DO_MUCURI);3137007;
MG_LAGAMAR;3137106;
MG_LAGAMAR_(SAO_BRAS_DE_MINAS);3137106;
MG_LAGOA_DA_PRATA;3137205;
MG_LAGOA_DA_PRATA_(MARTINS_GUIMARAES);3137205;
MG_LAGOA_DOS_PATOS;3137304;
MG_LAGOA_DOURADA;3137403;
MG_LAGOA_FORMOSA;3137502;
MG_LAGOA_FORMOSA_(LIMEIRA_DE_MINAS);3137502;
MG_LAGOA_FORMOSA_(MONJOLINHO_DE_MINAS);3137502;
MG_LAGOA_GRANDE;3137536;
MG_LAGOA_SANTA;3137601;
MG_LAGOA_SANTA_(LAGOINHA_DE_FORA);3137601;
MG_LAGOA_SANTA_(LAPINHA);3137601;
MG_LAJINHA;3137700;
MG_LAJINHA_(PRATA_DE_LAJINHA);3137700;
MG_LAMBARI;3137809;
MG_LAMIM;3137908;
MG_LARANJAL;3138005;
MG_LARANJAL_(SAO_JOAO_DA_SAPUCAIA);3138005;
MG_LASSANCE;3138104;
MG_LAVRAS;3138203;
MG_LEANDRO_FERREIRA;3138302;
MG_LEME_DO_PRADO_(ACAUA_DE_MINAS);3138351;
MG_LEME_DO_PRADO;3138351;
MG_LEME_DO_PRADO_(POSSES);3138351;
MG_LEOPOLDINA;3138401;
MG_LEOPOLDINA_(ABAIBA);3138401;
MG_LEOPOLDINA_(PIACATUBA);3138401;
MG_LEOPOLDINA_(PROVIDENCIA);3138401;
MG_LEOPOLDINA_(RIBEIRO_JUNQUEIRA);3138401;
MG_LEOPOLDINA_(TEBAS);3138401;
MG_LIBERDADE;3138500;
MG_LIMA_DUARTE_(CONCEICAO_DA_IBITIPOCA);3138609;
MG_LIMA_DUARTE;3138609;
MG_LIMA_DUARTE_(SAO_DOMINGOS_DA_BOCAINA);3138609;
MG_LIMA_DUARTE_(SAO_JOSE_DOS_LOPES);3138609;
MG_LIMEIRA_DO_OESTE;3138625;
MG_LONTRA;3138658;
MG_LONTRA_(UMBUZEIRO);3138658;
MG_LUISBURGO;3138674;
MG_LUISLANDIA;3138682;
MG_LUISLANDIA_(SAO_JUDAS_TADEU_DE_MINAS);3138682;
MG_LUMINARIAS;3138708;
MG_LUZ;3138807;
MG_LUZ_(ESTEIOS);3138807;
MG_MACHACALIS;3138906;
MG_MACHADO;3139003;
MG_MACHADO_(DOURADINHO);3139003;
MG_MADRE_DE_DEUS_DE_MINAS;3139102;
MG_MALACACHETA;3139201;
MG_MALACACHETA_(JAGUARITIRA);3139201;
MG_MALACACHETA_(JUNCO_DE_MINAS);3139201;
MG_MALACACHETA_(SANTO_ANTONIO_DO_MUCURI);3139201;
MG_MAMONAS;3139250;
MG_MAMONAS_(BARRINHA);3139250;
MG_MANGA;3139300;
MG_MANGA_(NHANDUTIBA);3139300;
MG_MANHUACU;3139409;
MG_MANHUACU_(DOM_CORREA);3139409;
MG_MANHUACU_(PALMEIRAS_DO_MANHUACU);3139409;
MG_MANHUACU_(PONTE_DO_SILVA);3139409;
MG_MANHUACU_(REALEZA);3139409;
MG_MANHUACU_(SANTO_AMARO_DE_MINAS);3139409;
MG_MANHUACU_(SAO_PEDRO_DO_AVAI);3139409;
MG_MANHUACU_(SAO_SEBASTIAO_DO_SACRAMENTO);3139409;
MG_MANHUACU_(VILANOVA);3139409;
MG_MANHUMIRIM;3139508;
MG_MANTENA;3139607;
MG_MANTENA_(BARRA_DO_ARIRANHA);3139607;
MG_MANTENA_(LIMEIRA_DE_MANTENA);3139607;
MG_MAR_DE_ESPANHA_(ENGENHO_NOVO);3139805;
MG_MAR_DE_ESPANHA;3139805;
MG_MAR_DE_ESPANHA_(SAUDADE);3139805;
MG_MARAVILHAS;3139706;
MG_MARIA_DA_FE;3139904;
MG_MARIA_DA_FE_(MATA_DO_ISIDORO);3139904;
MG_MARIA_DA_FE_(PINTOS_NEGREIROS);3139904;
MG_MARIA_DA_FE_(POSSES_DE_MARIA_DA_FE);3139904;
MG_MARIA_DA_FE_(SAO_JOAO_DE_MARIA_DA_FE);3139904;
MG_MARIANA;3140001;
MG_MARIANA_(BANDEIRANTES);3140001;
MG_MARIANA_(CACHOEIRA_DO_BRUMADO);3140001;
MG_MARIANA_(CAMARGOS);3140001;
MG_MARIANA_(CLAUDIO_MANUEL);3140001;
MG_MARIANA_(FURQUIM);3140001;
MG_MARIANA_(MONSENHOR_HORTA);3140001;
MG_MARIANA_(PADRE_VIEGAS);3140001;
MG_MARIANA_(PASSAGEM_DE_MARIANA);3140001;
MG_MARIANA_(SANTA_RITA_DURAO);3140001;
MG_MARILAC;3140100;
MG_MARIO_CAMPOS;3140159;
MG_MARIPA_DE_MINAS;3140209;
MG_MARLIERIA;3140308;
MG_MARLIERIA_(CAVA_GRANDE);3140308;
MG_MARMELOPOLIS;3140407;
MG_MARTINHO_CAMPOS_(ALBERTO_ISAACSON);3140506;
MG_MARTINHO_CAMPOS_(BURITI_GRANDE);3140506;
MG_MARTINHO_CAMPOS_(IBITIRA);3140506;
MG_MARTINHO_CAMPOS;3140506;
MG_MARTINS_SOARES;3140530;
MG_MARTINS_SOARES_(PINHEIRO_DE_MINAS);3140530;
MG_MATA_VERDE;3140555;
MG_MATERLANDIA;3140605;
MG_MATEUS_LEME_(AZURITA);3140704;
MG_MATEUS_LEME;3140704;
MG_MATEUS_LEME_(SERRA_AZUL);3140704;
MG_MATHIAS_LOBATO;3171501;
MG_MATIAS_BARBOSA;3140803;
MG_MATIAS_CARDOSO;3140852;
MG_MATIAS_CARDOSO_(RIO_VERDE_DE_MINAS);3140852;
MG_MATIPO;3140902;
MG_MATIPO_(PADRE_FIALHO);3140902;
MG_MATO_VERDE;3141009;
MG_MATO_VERDE_(SAO_JOAO_DO_BONITO);3141009;
MG_MATOZINHOS;3141108;
MG_MATOZINHOS_(MOCAMBEIRO);3141108;
MG_MATUTINA;3141207;
MG_MEDEIROS;3141306;
MG_MEDINA;3141405;
MG_MEDINA_(TUPARECE);3141405;
MG_MENDES_PIMENTEL;3141504;
MG_MERCES;3141603;
MG_MESQUITA;3141702;
MG_MESQUITA_(BARRA_GRANDE_DE_MESQUITA);3141702;
MG_MINAS_NOVAS_(BAIXA_QUENTE);3141801;
MG_MINAS_NOVAS_(CRUZINHA);3141801;
MG_MINAS_NOVAS_(LAGOA_GRANDE_DE_MINAS_NOVAS);3141801;
MG_MINAS_NOVAS;3141801;
MG_MINAS_NOVAS_(RIBEIRAO_DA_FOLHA);3141801;
MG_MINDURI;3141900;
